03_40_40_1000_QUICK_08
RE: 1000.000000
ITERACTIONS: 3000
VARIABLES = "X", "Y", "U", "V", "P"
0.662500,0.962500,0.756684,-0.009727,0.001267
0.687500,0.962500,0.744178,-0.012081,0.001637
0.712500,0.962500,0.728741,-0.014941,0.002075
0.737500,0.962500,0.709729,-0.018504,0.002602
0.762500,0.962500,0.686257,-0.023064,0.003253
0.787500,0.962500,0.657084,-0.029079,0.004076
0.812500,0.962500,0.620444,-0.037288,0.005146
0.837500,0.962500,0.573801,-0.048929,0.006586
0.862500,0.962500,0.513544,-0.066141,0.008598
0.887500,0.962500,0.434837,-0.092643,0.011532
0.912500,0.962500,0.332572,-0.134533,0.015995
0.937500,0.962500,0.206285,-0.199699,0.022917
0.962500,0.962500,0.078350,-0.286488,0.033656
0.987500,0.962500,0.009542,-0.330335,0.047153
0.012500,0.987500,0.160286,0.160286,-0.076453
0.037500,0.987500,0.432719,0.112147,-0.038219
0.062500,0.987500,0.610333,0.065466,-0.021872
0.087500,0.987500,0.714233,0.038433,-0.014161
0.112500,0.987500,0.776614,0.023948,-0.010047
0.137500,0.987500,0.816542,0.015979,-0.007580
0.162500,0.987500,0.843832,0.011310,-0.005956
0.187500,0.987500,0.863516,0.008374,-0.004810
0.212500,0.987500,0.878295,0.006405,-0.003959
0.237500,0.987500,0.889711,0.005011,-0.003304
0.262500,0.987500,0.898703,0.003980,-0.002783
0.287500,0.987500,0.905874,0.003190,-0.002359
0.312500,0.987500,0.911630,0.002565,-0.002006
0.337500,0.987500,0.916250,0.002056,-0.001706
0.362500,0.987500,0.919936,0.001630,-0.001445
0.387500,0.987500,0.922832,0.001265,-0.001214
0.412500,0.987500,0.925043,0.000944,-0.001005
0.437500,0.987500,0.926642,0.000654,-0.000813
0.462500,0.987500,0.927681,0.000385,-0.000631
0.487500,0.987500,0.928193,0.000127,-0.000455
0.512500,0.987500,0.928192,-0.000128,-0.000281
0.537500,0.987500,0.927680,-0.000386,-0.000105
0.562500,0.987500,0.926639,-0.000655,0.000077
0.587500,0.987500,0.925039,-0.000945,0.000270
0.612500,0.987500,0.922828,-0.001266,0.000479
0.637500,0.987500,0.919931,-0.001631,0.000710
0.662500,0.987500,0.916244,-0.002056,0.000970
0.687500,0.987500,0.911624,-0.002565,0.001271
0.712500,0.987500,0.905869,-0.003190,0.001624
0.737500,0.987500,0.898700,-0.003980,0.002048
0.762500,0.987500,0.889711,-0.005009,0.002569
0.787500,0.987500,0.878301,-0.006401,0.003225
0.812500,0.987500,0.863533,-0.008368,0.004075
0.837500,0.987500,0.843867,-0.011298,0.005220
0.862500,0.987500,0.816614,-0.015955,0.006844
0.887500,0.987500,0.776754,-0.023905,0.009308
0.912500,0.987500,0.714479,-0.038370,0.013416
0.937500,0.987500,0.610554,-0.065556,0.021107
0.962500,0.987500,0.432871,-0.112128,0.037486
0.987500,0.987500,0.160372,-0.160372,0.075900
