02_129_129_1000_UDS_08
RE: 1000.000000
ITERACTIONS: 3000
VARIABLES = "X", "Y", "U", "V", "P"
0.081395,0.918605,-0.024777,0.329463,-0.017467
0.089147,0.918605,-0.004285,0.310019,-0.016286
0.096899,0.918605,0.018015,0.290518,-0.015169
0.104651,0.918605,0.041460,0.271489,-0.014124
0.112403,0.918605,0.065510,0.253260,-0.013152
0.120155,0.918605,0.089741,0.236016,-0.012251
0.127907,0.918605,0.113826,0.219848,-0.011419
0.135659,0.918605,0.137523,0.204778,-0.010651
0.143411,0.918605,0.160653,0.190789,-0.009944
0.151163,0.918605,0.183093,0.177837,-0.009293
0.158915,0.918605,0.204759,0.165865,-0.008692
0.166667,0.918605,0.225598,0.154806,-0.008138
0.174419,0.918605,0.245585,0.144592,-0.007627
0.182171,0.918605,0.264707,0.135156,-0.007154
0.189922,0.918605,0.282968,0.126433,-0.006717
0.197674,0.918605,0.300381,0.118362,-0.006311
0.205426,0.918605,0.316966,0.110886,-0.005935
0.213178,0.918605,0.332744,0.103953,-0.005585
0.220930,0.918605,0.347745,0.097513,-0.005258
0.228682,0.918605,0.361995,0.091525,-0.004954
0.236434,0.918605,0.375525,0.085946,-0.004670
0.244186,0.918605,0.388364,0.080742,-0.004403
0.251938,0.918605,0.400541,0.075879,-0.004154
0.259690,0.918605,0.412084,0.071327,-0.003919
0.267442,0.918605,0.423022,0.067060,-0.003698
0.275194,0.918605,0.433379,0.063053,-0.003490
0.282946,0.918605,0.443183,0.059283,-0.003293
0.290698,0.918605,0.452457,0.055731,-0.003107
0.298450,0.918605,0.461223,0.052378,-0.002931
0.306202,0.918605,0.469503,0.049208,-0.002763
0.313953,0.918605,0.477317,0.046204,-0.002604
0.321705,0.918605,0.484685,0.043354,-0.002452
0.329457,0.918605,0.491624,0.040645,-0.002307
0.337209,0.918605,0.498150,0.038065,-0.002168
0.344961,0.918605,0.504280,0.035603,-0.002035
0.352713,0.918605,0.510028,0.033250,-0.001907
0.360465,0.918605,0.515408,0.030996,-0.001784
0.368217,0.918605,0.520431,0.028832,-0.001665
0.375969,0.918605,0.525109,0.026752,-0.001550
0.383721,0.918605,0.529454,0.024748,-0.001439
0.391473,0.918605,0.533475,0.022814,-0.001332
0.399225,0.918605,0.537181,0.020942,-0.001227
0.406977,0.918605,0.540581,0.019127,-0.001125
0.414729,0.918605,0.543681,0.017363,-0.001025
0.422481,0.918605,0.546490,0.015646,-0.000928
0.430233,0.918605,0.549012,0.013969,-0.000832
0.437984,0.918605,0.551254,0.012329,-0.000738
0.445736,0.918605,0.553221,0.010721,-0.000646
0.453488,0.918605,0.554916,0.009141,-0.000554
0.461240,0.918605,0.556343,0.007584,-0.000464
0.468992,0.918605,0.557506,0.006046,-0.000375
0.476744,0.918605,0.558407,0.004523,-0.000286
0.484496,0.918605,0.559047,0.003011,-0.000197
0.492248,0.918605,0.559429,0.001508,-0.000109
0.500000,0.918605,0.559553,0.000008,-0.000020
0.507752,0.918605,0.559419,-0.001492,0.000068
0.515504,0.918605,0.559028,-0.002996,0.000157
0.523256,0.918605,0.558377,-0.004507,0.000247
0.531008,0.918605,0.557466,-0.006030,0.000337
0.538760,0.918605,0.556294,-0.007568,0.000428
0.546512,0.918605,0.554857,-0.009125,0.000520
0.554264,0.918605,0.553152,-0.010705,0.000614
0.562016,0.918605,0.551176,-0.012313,0.000709
0.569767,0.918605,0.548924,-0.013952,0.000806
0.577519,0.918605,0.546393,-0.015628,0.000906
0.585271,0.918605,0.543575,-0.017345,0.001007
0.593023,0.918605,0.540465,-0.019108,0.001111
0.600775,0.918605,0.537057,-0.020923,0.001217
0.608527,0.918605,0.533342,-0.022794,0.001327
0.616279,0.918605,0.529313,-0.024728,0.001440
0.624031,0.918605,0.524960,-0.026732,0.001556
0.631783,0.918605,0.520273,-0.028811,0.001677
0.639535,0.918605,0.515243,-0.030973,0.001802
0.647287,0.918605,0.509856,-0.033227,0.001931
0.655039,0.918605,0.504101,-0.035579,0.002066
0.662791,0.918605,0.497964,-0.038040,0.002206
0.670543,0.918605,0.491431,-0.040620,0.002352
0.678295,0.918605,0.484486,-0.043328,0.002505
0.686047,0.918605,0.477112,-0.046177,0.002665
0.693798,0.918605,0.469292,-0.049179,0.002832
0.701550,0.918605,0.461007,-0.052348,0.003008
0.709302,0.918605,0.452236,-0.055700,0.003193
0.717054,0.918605,0.442959,-0.059251,0.003388
0.724806,0.918605,0.433151,-0.063019,0.003593
0.732558,0.918605,0.422790,-0.067025,0.003811
0.740310,0.918605,0.411849,-0.071291,0.004041
0.748062,0.918605,0.400304,-0.075841,0.004285
0.755814,0.918605,0.388125,-0.080703,0.004544
0.763566,0.918605,0.375285,-0.085906,0.004820
0.771318,0.918605,0.361754,-0.091482,0.005114
0.779070,0.918605,0.347503,-0.097469,0.005429
0.786822,0.918605,0.332502,-0.103907,0.005765
0.794574,0.918605,0.316724,-0.110838,0.006125
0.802326,0.918605,0.300141,-0.118312,0.006512
0.810078,0.918605,0.282730,-0.126381,0.006928
0.817829,0.918605,0.264471,-0.135101,0.007375
0.825581,0.918605,0.245352,-0.144535,0.007858
0.833333,0.918605,0.225370,-0.154746,0.008380
0.841085,0.918605,0.204535,-0.165803,0.008944
0.848837,0.918605,0.182874,-0.177773,0.009555
0.856589,0.918605,0.160440,-0.190721,0.010217
0.864341,0.918605,0.137317,-0.204708,0.010934
0.872093,0.918605,0.113628,-0.219775,0.011711
0.879845,0.918605,0.089550,-0.235941,0.012553
0.887597,0.918605,0.065328,-0.253182,0.013464
0.895349,0.918605,0.041288,-0.271410,0.014446
0.903101,0.918605,0.017853,-0.290438,0.015501
0.910853,0.918605,-0.004437,-0.309938,0.016627
0.918605,0.918605,-0.024918,-0.329381,0.017817
0.926357,0.918605,-0.042803,-0.347961,0.019060
0.934109,0.918605,-0.057205,-0.364501,0.020334
0.941860,0.918605,-0.067193,-0.377356,0.021605
0.949612,0.918605,-0.071908,-0.384312,0.022827
0.957364,0.918605,-0.070736,-0.382539,0.023935
0.965116,0.918605,-0.063561,-0.368618,0.024846
0.972868,0.918605,-0.051064,-0.338743,0.025467
0.980620,0.918605,-0.035005,-0.289142,0.025696
0.988372,0.918605,-0.018360,-0.216758,0.025445
0.996124,0.918605,-0.005170,-0.120102,0.024658
0.003876,0.926357,-0.006147,0.131501,-0.027299
0.011628,0.926357,-0.021448,0.234032,-0.028154
0.019380,0.926357,-0.039840,0.307110,-0.028296
0.027132,0.926357,-0.056240,0.353449,-0.027828
0.034884,0.926357,-0.067265,0.377657,-0.026891
0.042636,0.926357,-0.071272,0.384916,-0.025633
0.050388,0.926357,-0.067998,0.380076,-0.024183
0.058140,0.926357,-0.058073,0.367202,-0.022647
0.065891,0.926357,-0.042588,0.349436,-0.021099
0.073643,0.926357,-0.022776,0.329071,-0.019590
0.081395,0.926357,0.000176,0.307694,-0.018153
0.089147,0.926357,0.025230,0.286351,-0.016805
0.096899,0.926357,0.051526,0.265697,-0.015554
0.104651,0.926357,0.078390,0.246109,-0.014400
0.112403,0.926357,0.105304,0.227781,-0.013342
0.120155,0.926357,0.131888,0.210785,-0.012373
0.127907,0.926357,0.157870,0.195115,-0.011487
0.135659,0.926357,0.183063,0.180723,-0.010677
0.143411,0.926357,0.207344,0.167533,-0.009938
0.151163,0.926357,0.230640,0.155457,-0.009261
0.158915,0.926357,0.252915,0.144404,-0.008642
0.166667,0.926357,0.274155,0.134283,-0.008073
0.174419,0.926357,0.294369,0.125010,-0.007552
0.182171,0.926357,0.313576,0.116502,-0.007071
0.189922,0.926357,0.331807,0.108687,-0.006629
0.197674,0.926357,0.349094,0.101498,-0.006220
0.205426,0.926357,0.365475,0.094873,-0.005841
0.213178,0.926357,0.380991,0.088758,-0.005491
0.220930,0.926357,0.395681,0.083103,-0.005165
0.228682,0.926357,0.409584,0.077864,-0.004861
0.236434,0.926357,0.422739,0.073002,-0.004578
0.244186,0.926357,0.435183,0.068481,-0.004314
0.251938,0.926357,0.446952,0.064270,-0.004067
0.259690,0.926357,0.458080,0.060340,-0.003835
0.267442,0.926357,0.468598,0.056664,-0.003617
0.275194,0.926357,0.478536,0.053222,-0.003411
0.282946,0.926357,0.487924,0.049990,-0.003218
0.290698,0.926357,0.496787,0.046952,-0.003034
0.298450,0.926357,0.505150,0.044090,-0.002861
0.306202,0.926357,0.513037,0.041388,-0.002697
0.313953,0.926357,0.520470,0.038834,-0.002540
0.321705,0.926357,0.527468,0.036414,-0.002391
0.329457,0.926357,0.534050,0.034117,-0.002249
0.337209,0.926357,0.540234,0.031932,-0.002113
0.344961,0.926357,0.546036,0.029851,-0.001983
0.352713,0.926357,0.551470,0.027864,-0.001858
0.360465,0.926357,0.556552,0.025963,-0.001738
0.368217,0.926357,0.561292,0.024140,-0.001622
0.375969,0.926357,0.565704,0.022390,-0.001510
0.383721,0.926357,0.569799,0.020705,-0.001402
0.391473,0.926357,0.573585,0.019080,-0.001297
0.399225,0.926357,0.577073,0.017509,-0.001195
0.406977,0.926357,0.580270,0.015987,-0.001096
0.414729,0.926357,0.583185,0.014509,-0.000999
0.422481,0.926357,0.585823,0.013071,-0.000904
0.430233,0.926357,0.588192,0.011668,-0.000811
0.437984,0.926357,0.590297,0.010297,-0.000719
0.445736,0.926357,0.592142,0.008952,-0.000629
0.453488,0.926357,0.593733,0.007632,-0.000540
0.461240,0.926357,0.595071,0.006331,-0.000452
0.468992,0.926357,0.596161,0.005046,-0.000365
0.476744,0.926357,0.597005,0.003775,-0.000279
0.484496,0.926357,0.597605,0.002514,-0.000192
0.492248,0.926357,0.597962,0.001259,-0.000106
0.500000,0.926357,0.598078,0.000007,-0.000020
0.507752,0.926357,0.597951,-0.001245,0.000066
0.515504,0.926357,0.597583,-0.002500,0.000152
0.523256,0.926357,0.596972,-0.003761,0.000240
0.531008,0.926357,0.596117,-0.005032,0.000327
0.538760,0.926357,0.595016,-0.006317,0.000416
0.546512,0.926357,0.593667,-0.007617,0.000506
0.554264,0.926357,0.592066,-0.008938,0.000598
0.562016,0.926357,0.590210,-0.010282,0.000690
0.569767,0.926357,0.588095,-0.011653,0.000785
0.577519,0.926357,0.585716,-0.013055,0.000882
0.585271,0.926357,0.583067,-0.014493,0.000980
0.593023,0.926357,0.580142,-0.015970,0.001082
0.600775,0.926357,0.576935,-0.017492,0.001186
0.608527,0.926357,0.573438,-0.019062,0.001293
0.616279,0.926357,0.569642,-0.020687,0.001403
0.624031,0.926357,0.565539,-0.022371,0.001517
0.631783,0.926357,0.561118,-0.024121,0.001634
0.639535,0.926357,0.556369,-0.025942,0.001756
0.647287,0.926357,0.551280,-0.027843,0.001883
0.655039,0.926357,0.545837,-0.029829,0.002015
0.662791,0.926357,0.540028,-0.031910,0.002152
0.670543,0.926357,0.533837,-0.034094,0.002295
0.678295,0.926357,0.527248,-0.036390,0.002445
0.686047,0.926357,0.520244,-0.038809,0.002601
0.693798,0.926357,0.512805,-0.041363,0.002766
0.701550,0.926357,0.504913,-0.044063,0.002938
0.709302,0.926357,0.496544,-0.046924,0.003120
0.717054,0.926357,0.487676,-0.049961,0.003312
0.724806,0.926357,0.478285,-0.053192,0.003515
0.732558,0.926357,0.468342,-0.056633,0.003729
0.740310,0.926357,0.457821,-0.060307,0.003956
0.748062,0.926357,0.446691,-0.064236,0.004198
0.755814,0.926357,0.434920,-0.068446,0.004455
0.763566,0.926357,0.422475,-0.072966,0.004729
0.771318,0.926357,0.409318,-0.077826,0.005022
0.779070,0.926357,0.395415,-0.083063,0.005335
0.786822,0.926357,0.380725,-0.088716,0.005671
0.794574,0.926357,0.365210,-0.094830,0.006032
0.802326,0.926357,0.348830,-0.101453,0.006420
0.810078,0.926357,0.331545,-0.108641,0.006839
0.817829,0.926357,0.313318,-0.116453,0.007292
0.825581,0.926357,0.294114,-0.124959,0.007783
0.833333,0.926357,0.273905,-0.134230,0.008315
0.841085,0.926357,0.252670,-0.144348,0.008893
0.848837,0.926357,0.230402,-0.155399,0.009523
0.856589,0.926357,0.207112,-0.167473,0.010210
0.864341,0.926357,0.182838,-0.180660,0.010960
0.872093,0.926357,0.157654,-0.195050,0.011779
0.879845,0.926357,0.131681,-0.210717,0.012675
0.887597,0.926357,0.105106,-0.227712,0.013654
0.895349,0.926357,0.078202,-0.246038,0.014722
0.903101,0.926357,0.051350,-0.265625,0.015886
0.910853,0.926357,0.025065,-0.286278,0.017146
0.918605,0.926357,0.000024,-0.307621,0.018504
0.926357,0.926357,-0.022916,-0.328999,0.019950
0.934109,0.926357,-0.042715,-0.349365,0.021468
0.941860,0.926357,-0.058187,-0.367133,0.023024
0.949612,0.926357,-0.068098,-0.380011,0.024570
0.957364,0.926357,-0.071358,-0.384855,0.026027
0.965116,0.926357,-0.067337,-0.377601,0.027294
0.972868,0.926357,-0.056298,-0.353398,0.028238
0.980620,0.926357,-0.039884,-0.307063,0.028714
0.988372,0.926357,-0.021478,-0.233988,0.028579
0.996124,0.926357,-0.006158,-0.131461,0.027732
0.003876,0.934109,-0.007427,0.145122,-0.031113
0.011628,0.934109,-0.025313,0.253701,-0.032002
0.019380,0.934109,-0.045416,0.326048,-0.031926
0.027132,0.934109,-0.061369,0.366978,-0.031069
0.034884,0.934109,-0.069517,0.383415,-0.029660
0.042636,0.934109,-0.068648,0.382409,-0.027916
0.050388,0.934109,-0.059231,0.370006,-0.026013
0.058140,0.934109,-0.042637,0.350865,-0.024078
0.065891,0.934109,-0.020541,0.328303,-0.022193
0.073643,0.934109,0.005424,0.304537,-0.020409
0.081395,0.934109,0.033848,0.280960,-0.018751
0.089147,0.934109,0.063599,0.258389,-0.017229
0.096899,0.934109,0.093815,0.237254,-0.015841
0.104651,0.934109,0.123865,0.217744,-0.014582
0.112403,0.934109,0.153308,0.199895,-0.013442
0.120155,0.934109,0.181846,0.183654,-0.012411
0.127907,0.934109,0.209291,0.168923,-0.011478
0.135659,0.934109,0.235534,0.155582,-0.010634
0.143411,0.934109,0.260524,0.143504,-0.009868
0.151163,0.934109,0.284247,0.132565,-0.009173
0.158915,0.934109,0.306720,0.122647,-0.008540
0.166667,0.934109,0.327973,0.113642,-0.007962
0.174419,0.934109,0.348052,0.105453,-0.007434
0.182171,0.934109,0.367008,0.097990,-0.006951
0.189922,0.934109,0.384894,0.091176,-0.006506
0.197674,0.934109,0.401766,0.084941,-0.006097
0.205426,0.934109,0.417680,0.079224,-0.005720
0.213178,0.934109,0.432687,0.073970,-0.005371
0.220930,0.934109,0.446841,0.069131,-0.005048
0.228682,0.934109,0.460190,0.064666,-0.004748
0.236434,0.934109,0.472781,0.060535,-0.004469
0.244186,0.934109,0.484656,0.056707,-0.004208
0.251938,0.934109,0.495856,0.053151,-0.003964
0.259690,0.934109,0.506420,0.049841,-0.003736
0.267442,0.934109,0.516383,0.046754,-0.003522
0.275194,0.934109,0.525778,0.043868,-0.003321
0.282946,0.934109,0.534634,0.041166,-0.003131
0.290698,0.934109,0.542982,0.038630,-0.002952
0.298450,0.934109,0.550845,0.036246,-0.002783
0.306202,0.934109,0.558250,0.034000,-0.002622
0.313953,0.934109,0.565219,0.031879,-0.002469
0.321705,0.934109,0.571771,0.029873,-0.002324
0.329457,0.934109,0.577927,0.027972,-0.002186
0.337209,0.934109,0.583704,0.026166,-0.002053
0.344961,0.934109,0.589118,0.024448,-0.001927
0.352713,0.934109,0.594185,0.022809,-0.001805
0.360465,0.934109,0.598918,0.021243,-0.001688
0.368217,0.934109,0.603330,0.019744,-0.001576
0.375969,0.934109,0.607434,0.018305,-0.001467
0.383721,0.934109,0.611239,0.016922,-0.001362
0.391473,0.934109,0.614756,0.015589,-0.001260
0.399225,0.934109,0.617994,0.014301,-0.001160
0.406977,0.934109,0.620960,0.013054,-0.001064
0.414729,0.934109,0.623663,0.011845,-0.000970
0.422481,0.934109,0.626108,0.010669,-0.000877
0.430233,0.934109,0.628303,0.009522,-0.000787
0.437984,0.934109,0.630252,0.008401,-0.000698
0.445736,0.934109,0.631961,0.007303,-0.000611
0.453488,0.934109,0.633432,0.006225,-0.000525
0.461240,0.934109,0.634671,0.005163,-0.000439
0.468992,0.934109,0.635679,0.004116,-0.000355
0.476744,0.934109,0.636459,0.003079,-0.000271
0.484496,0.934109,0.637013,0.002050,-0.000187
0.492248,0.934109,0.637343,0.001027,-0.000104
0.500000,0.934109,0.637449,0.000006,-0.000020
0.507752,0.934109,0.637331,-0.001014,0.000063
0.515504,0.934109,0.636989,-0.002038,0.000147
0.523256,0.934109,0.636423,-0.003066,0.000232
0.531008,0.934109,0.635631,-0.004103,0.000317
0.538760,0.934109,0.634611,-0.005151,0.000404
0.546512,0.934109,0.633361,-0.006212,0.000491
0.554264,0.934109,0.631877,-0.007290,0.000580
0.562016,0.934109,0.630157,-0.008388,0.000670
0.569767,0.934109,0.628197,-0.009508,0.000762
0.577519,0.934109,0.625991,-0.010655,0.000856
0.585271,0.934109,0.623534,-0.011831,0.000952
0.593023,0.934109,0.620821,-0.013040,0.001050
0.600775,0.934109,0.617844,-0.014286,0.001151
0.608527,0.934109,0.614596,-0.015573,0.001255
0.616279,0.934109,0.611069,-0.016906,0.001362
0.624031,0.934109,0.607254,-0.018289,0.001473
0.631783,0.934109,0.603141,-0.019727,0.001588
0.639535,0.934109,0.598719,-0.021226,0.001706
0.647287,0.934109,0.593977,-0.022791,0.001830
0.655039,0.934109,0.588902,-0.024429,0.001958
0.662791,0.934109,0.583480,-0.026146,0.002092
0.670543,0.934109,0.577695,-0.027951,0.002231
0.678295,0.934109,0.571532,-0.029852,0.002377
0.686047,0.934109,0.564973,-0.031857,0.002530
0.693798,0.934109,0.557998,-0.033977,0.002691
0.701550,0.934109,0.550587,-0.036222,0.002860
0.709302,0.934109,0.542718,-0.038606,0.003038
0.717054,0.934109,0.534366,-0.041141,0.003226
0.724806,0.934109,0.525505,-0.043842,0.003424
0.732558,0.934109,0.516106,-0.046726,0.003635
0.740310,0.934109,0.506140,-0.049813,0.003858
0.748062,0.934109,0.495573,-0.053121,0.004096
0.755814,0.934109,0.484371,-0.056676,0.004349
0.763566,0.934109,0.472494,-0.060504,0.004619
0.771318,0.934109,0.459903,-0.064633,0.004908
0.779070,0.934109,0.446553,-0.069097,0.005218
0.786822,0.934109,0.432400,-0.073934,0.005552
0.794574,0.934109,0.417393,-0.079186,0.005910
0.802326,0.934109,0.401482,-0.084902,0.006298
0.810078,0.934109,0.384612,-0.091135,0.006717
0.817829,0.934109,0.366729,-0.097947,0.007171
0.825581,0.934109,0.347778,-0.105408,0.007665
0.833333,0.934109,0.327703,-0.113596,0.008203
0.841085,0.934109,0.306455,-0.122599,0.008791
0.848837,0.934109,0.283990,-0.132515,0.009434
0.856589,0.934109,0.260273,-0.143452,0.010140
0.864341,0.934109,0.235292,-0.155528,0.010916
0.872093,0.934109,0.209057,-0.168866,0.011770
0.879845,0.934109,0.181622,-0.183595,0.012713
0.887597,0.934109,0.153095,-0.199835,0.013754
0.895349,0.934109,0.123664,-0.217683,0.014903
0.903101,0.934109,0.093626,-0.237192,0.016172
0.910853,0.934109,0.063423,-0.258325,0.017569
0.918605,0.934109,0.033684,-0.280897,0.019101
0.926357,0.934109,0.005274,-0.304475,0.020769
0.934109,0.934109,-0.020677,-0.328242,0.022562
0.941860,0.934109,-0.042758,-0.350806,0.024455
0.949612,0.934109,-0.059338,-0.369950,0.026399
0.957364,0.934109,-0.068739,-0.382357,0.028311
0.965116,0.934109,-0.069593,-0.383368,0.030062
0.972868,0.934109,-0.061430,-0.366935,0.031479
0.980620,0.934109,-0.045462,-0.326009,0.032343
0.988372,0.934109,-0.025345,-0.253664,0.032427
0.996124,0.934109,-0.007440,-0.145088,0.031545
0.003876,0.941860,-0.009111,0.161708,-0.035963
0.011628,0.941860,-0.030085,0.276079,-0.036817
0.019380,0.941860,-0.051496,0.345298,-0.036336
0.027132,0.941860,-0.065493,0.377793,-0.034861
0.034884,0.941860,-0.068540,0.383908,-0.032764
0.042636,0.941860,-0.060408,0.373028,-0.030360
0.050388,0.941860,-0.042738,0.352413,-0.027876
0.058140,0.941860,-0.017868,0.327104,-0.025458
0.065891,0.941860,0.011880,0.300331,-0.023187
0.073643,0.941860,0.044529,0.274006,-0.021102
0.081395,0.941860,0.078544,0.249162,-0.019214
0.089147,0.941860,0.112808,0.226280,-0.017517
0.096899,0.941860,0.146550,0.205512,-0.015999
0.104651,0.941860,0.179266,0.186827,-0.014643
0.112403,0.941860,0.210648,0.170095,-0.013433
0.120155,0.941860,0.240523,0.155146,-0.012351
0.127907,0.941860,0.268815,0.141797,-0.011381
0.135659,0.941860,0.295513,0.129869,-0.010511
0.143411,0.941860,0.320645,0.119196,-0.009728
0.151163,0.941860,0.344265,0.109628,-0.009021
0.158915,0.941860,0.366444,0.101031,-0.008382
0.166667,0.941860,0.387257,0.093288,-0.007801
0.174419,0.941860,0.406786,0.086294,-0.007273
0.182171,0.941860,0.425109,0.079962,-0.006790
0.189922,0.941860,0.442304,0.074213,-0.006349
0.197674,0.941860,0.458445,0.068980,-0.005943
0.205426,0.941860,0.473602,0.064203,-0.005571
0.213178,0.941860,0.487839,0.059831,-0.005227
0.220930,0.941860,0.501218,0.055821,-0.004908
0.228682,0.941860,0.513795,0.052132,-0.004614
0.236434,0.941860,0.525622,0.048732,-0.004340
0.244186,0.941860,0.536746,0.045589,-0.004085
0.251938,0.941860,0.547213,0.042677,-0.003846
0.259690,0.941860,0.557062,0.039974,-0.003624
0.267442,0.941860,0.566331,0.037459,-0.003415
0.275194,0.941860,0.575055,0.035113,-0.003219
0.282946,0.941860,0.583265,0.032921,-0.003034
0.290698,0.941860,0.590990,0.030867,-0.002860
0.298450,0.941860,0.598256,0.028940,-0.002695
0.306202,0.941860,0.605089,0.027127,-0.002539
0.313953,0.941860,0.611511,0.025418,-0.002391
0.321705,0.941860,0.617542,0.023804,-0.002250
0.329457,0.941860,0.623202,0.022276,-0.002116
0.337209,0.941860,0.628508,0.020827,-0.001987
0.344961,0.941860,0.633476,0.019449,-0.001865
0.352713,0.941860,0.638121,0.018138,-0.001747
0.360465,0.941860,0.642457,0.016885,-0.001634
0.368217,0.941860,0.646496,0.015688,-0.001525
0.375969,0.941860,0.650250,0.014539,-0.001419
0.383721,0.941860,0.653728,0.013436,-0.001318
0.391473,0.941860,0.656941,0.012374,-0.001219
0.399225,0.941860,0.659897,0.011348,-0.001123
0.406977,0.941860,0.662604,0.010356,-0.001029
0.414729,0.941860,0.665070,0.009395,-0.000938
0.422481,0.941860,0.667300,0.008460,-0.000849
0.430233,0.941860,0.669300,0.007549,-0.000762
0.437984,0.941860,0.671076,0.006660,-0.000676
0.445736,0.941860,0.672632,0.005788,-0.000591
0.453488,0.941860,0.673971,0.004933,-0.000508
0.461240,0.941860,0.675099,0.004092,-0.000426
0.468992,0.941860,0.676016,0.003261,-0.000344
0.476744,0.941860,0.676725,0.002440,-0.000263
0.484496,0.941860,0.677229,0.001625,-0.000182
0.492248,0.941860,0.677528,0.000814,-0.000101
0.500000,0.941860,0.677623,0.000005,-0.000020
0.507752,0.941860,0.677515,-0.000803,0.000061
0.515504,0.941860,0.677203,-0.001614,0.000142
0.523256,0.941860,0.676687,-0.002429,0.000224
0.531008,0.941860,0.675964,-0.003250,0.000307
0.538760,0.941860,0.675034,-0.004081,0.000390
0.546512,0.941860,0.673895,-0.004922,0.000475
0.554264,0.941860,0.672543,-0.005777,0.000560
0.562016,0.941860,0.670974,-0.006648,0.000648
0.569767,0.941860,0.669186,-0.007537,0.000737
0.577519,0.941860,0.667174,-0.008448,0.000828
0.585271,0.941860,0.664932,-0.009382,0.000921
0.593023,0.941860,0.662456,-0.010344,0.001016
0.600775,0.941860,0.659737,-0.011335,0.001114
0.608527,0.941860,0.656770,-0.012360,0.001215
0.616279,0.941860,0.653546,-0.013422,0.001318
0.624031,0.941860,0.650057,-0.014525,0.001426
0.631783,0.941860,0.646294,-0.015673,0.001537
0.639535,0.941860,0.642245,-0.016870,0.001652
0.647287,0.941860,0.637900,-0.018122,0.001772
0.655039,0.941860,0.633246,-0.019433,0.001896
0.662791,0.941860,0.628269,-0.020810,0.002026
0.670543,0.941860,0.622955,-0.022258,0.002162
0.678295,0.941860,0.617287,-0.023786,0.002303
0.686047,0.941860,0.611249,-0.025399,0.002452
0.693798,0.941860,0.604820,-0.027107,0.002608
0.701550,0.941860,0.597981,-0.028920,0.002772
0.709302,0.941860,0.590709,-0.030846,0.002946
0.717054,0.941860,0.582979,-0.032899,0.003129
0.724806,0.941860,0.574765,-0.035091,0.003322
0.732558,0.941860,0.566037,-0.037436,0.003527
0.740310,0.941860,0.556764,-0.039950,0.003745
0.748062,0.941860,0.546912,-0.042652,0.003978
0.755814,0.941860,0.536443,-0.045563,0.004225
0.763566,0.941860,0.525317,-0.048705,0.004490
0.771318,0.941860,0.513490,-0.052104,0.004774
0.779070,0.941860,0.500913,-0.055792,0.005079
0.786822,0.941860,0.487534,-0.059801,0.005407
0.794574,0.941860,0.473298,-0.064171,0.005761
0.802326,0.941860,0.458143,-0.068947,0.006144
0.810078,0.941860,0.442005,-0.074179,0.006559
0.817829,0.941860,0.424813,-0.079927,0.007011
0.825581,0.941860,0.406494,-0.086257,0.007503
0.833333,0.941860,0.386971,-0.093249,0.008042
0.841085,0.941860,0.366164,-0.100991,0.008633
0.848837,0.941860,0.343992,-0.109587,0.009283
0.856589,0.941860,0.320379,-0.119153,0.010000
0.864341,0.941860,0.295256,-0.129824,0.010793
0.872093,0.941860,0.268568,-0.141750,0.011673
0.879845,0.941860,0.240286,-0.155097,0.012652
0.887597,0.941860,0.210422,-0.170045,0.013744
0.895349,0.941860,0.179053,-0.186776,0.014965
0.903101,0.941860,0.146350,-0.205461,0.016330
0.910853,0.941860,0.112621,-0.226228,0.017857
0.918605,0.941860,0.078371,-0.249110,0.019563
0.926357,0.941860,0.044371,-0.273955,0.021461
0.934109,0.941860,0.011738,-0.300281,0.023555
0.941860,0.941860,-0.017995,-0.327056,0.025835
0.949612,0.941860,-0.042850,-0.352367,0.028261
0.957364,0.941860,-0.060504,-0.372987,0.030753
0.965116,0.941860,-0.068619,-0.383870,0.033166
0.972868,0.941860,-0.065557,-0.377759,0.035271
0.980620,0.941860,-0.051543,-0.345267,0.036753
0.988372,0.941860,-0.030117,-0.276048,0.037242
0.996124,0.941860,-0.009124,-0.161680,0.036395
0.003876,0.949612,-0.011342,0.182209,-0.042318
0.011628,0.949612,-0.035841,0.301154,-0.042969
0.019380,0.949612,-0.057377,0.363283,-0.041741
0.027132,0.949612,-0.066694,0.383236,-0.039275
0.034884,0.949612,-0.061266,0.376197,-0.036175
0.042636,0.949612,-0.042734,0.354189,-0.032883
0.050388,0.949612,-0.014421,0.325381,-0.029673
0.058140,0.949612,0.020223,0.294734,-0.026690
0.065891,0.949612,0.058308,0.264979,-0.023995
0.073643,0.949612,0.097693,0.237436,-0.021598
0.081395,0.949612,0.136908,0.212612,-0.019484
0.089147,0.949612,0.175017,0.190566,-0.017626
0.096899,0.949612,0.211467,0.171142,-0.015995
0.104651,0.949612,0.245966,0.154088,-0.014560
0.112403,0.949612,0.278396,0.139128,-0.013296
0.120155,0.949612,0.308747,0.125991,-0.012177
0.127907,0.949612,0.337076,0.114433,-0.011185
0.135659,0.949612,0.363476,0.104237,-0.010302
0.143411,0.949612,0.388061,0.095213,-0.009512
0.151163,0.949612,0.410951,0.087201,-0.008803
0.158915,0.949612,0.432268,0.080062,-0.008165
0.166667,0.949612,0.452129,0.073679,-0.007588
0.174419,0.949612,0.470645,0.067953,-0.007065
0.182171,0.949612,0.487920,0.062798,-0.006589
0.189922,0.949612,0.504050,0.058143,-0.006155
0.197674,0.949612,0.519122,0.053925,-0.005757
0.205426,0.949612,0.533218,0.050092,-0.005392
